,ID,DeviceSerial,Vin,MessageType,ReportType,MsgNum,TripState,ReceivedTimestamp,Latitude,Longitude,MessageXML,ProcessedTimestamp,IsProcessed,CollectionTimestamp,ManufacturerSerial
28278,932758665,1088217018,,GPS,TimeExpired1,4788,,2019-01-10 02:03:00.807,44.115028381347706,-79.6347579956055,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4788"" TripState=""N/A"" VIN="""" Latitude=""44.11503"" Longitude=""-79.63476""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>169.8</Course><GPSMessageNumber /><Speed>98.5796007194519</Speed><CollectionTimestamp>2019-01-10T02:03:04</CollectionTimestamp><TotalDistance>1848.1523024591263</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:03:04.000,816807
28279,932758811,1088217018,,J1939,Current State,2201,On Route,2019-01-10 02:03:15.167,44.111534118652294,-79.63389587402341,"<JBus ReportType=""Current State"" DeviceSerial=""1088217018"" MsgNum=""2201"" TripState=""On Route"" VIN="""" Latitude=""44.11153"" Longitude=""-79.6339""><JBusData><Course>169.7</Course><SourceAddress>23</SourceAddress><TotalDistanceInMiles>221840</TotalDistanceInMiles><Speed>93.322</Speed><EngineSpeed>1346</EngineSpeed><EngineLoad>16</EngineLoad><TotalFuelUsed>137774</TotalFuelUsed><EngineOnTime>10203</EngineOnTime><IdleTime>8136</IdleTime><FuelLevPrimary>64</FuelLevPrimary><TotalEngineHours>187898</TotalEngineHours><PBrkState>0</PBrkState><IdleTimeSinceEngOn>8184</IdleTimeSinceEngOn></JBusData></JBus>",,0,2019-01-10 02:03:18.000,816807
28280,932759159,1088217018,,Acceleration,QuickAcceleration,2202,,2019-01-10 02:03:53.057,44.1036262512207,-79.631950378418,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2202"" TripState=""N/A"" VIN="""" Latitude=""44.10363"" Longitude=""-79.63195""><Acceleration><Direction /><RawValue>29</RawValue><ConvertedValue>2.8449</ConvertedValue><TotalDistance>1849.4313024</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:03:55.000,816807
28281,932759181,1088217018,,Acceleration,QuickAcceleration,2203,,2019-01-10 02:03:55.167,44.1027717590332,-79.631706237793,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2203"" TripState=""N/A"" VIN="""" Latitude=""44.10277"" Longitude=""-79.63171""><Acceleration><Direction /><RawValue>32</RawValue><ConvertedValue>3.1392</ConvertedValue><TotalDistance>1849.5282288</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:03:59.000,816807
28282,932759222,1088217018,,GPS,TimeExpired1,4789,,2019-01-10 02:03:59.870,44.101531982421896,-79.6313781738281,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4789"" TripState=""N/A"" VIN="""" Latitude=""44.10153"" Longitude=""-79.63138""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>170.3</Course><GPSMessageNumber /><Speed>104.87980083465575</Speed><CollectionTimestamp>2019-01-10T02:04:04</CollectionTimestamp><TotalDistance>1849.6677680106313</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:04:04.000,816807
28283,932759818,1088217018,,GPS,TimeExpired1,4790,,2019-01-10 02:05:00.823,44.0859146118164,-79.6275329589844,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4790"" TripState=""N/A"" VIN="""" Latitude=""44.08591"" Longitude=""-79.62753""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>169.9</Course><GPSMessageNumber /><Speed>105.06510246276855</Speed><CollectionTimestamp>2019-01-10T02:05:04</CollectionTimestamp><TotalDistance>1851.4206727545384</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:05:04.000,816807
28285,932760378,1088217018,,GPS,TimeExpired1,4791,,2019-01-10 02:06:00.747,44.0703735351563,-79.6237258911133,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4791"" TripState=""N/A"" VIN="""" Latitude=""44.07037"" Longitude=""-79.62373""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>168.7</Course><GPSMessageNumber /><Speed>97.282501598358152</Speed><CollectionTimestamp>2019-01-10T02:06:04</CollectionTimestamp><TotalDistance>1853.1622998988064</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:06:04.000,816807
28286,932760414,1088217018,,Acceleration,QuickAcceleration,2204,,2019-01-10 02:06:03.823,44.0696868896484,-79.6235122680664,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2204"" TripState=""N/A"" VIN="""" Latitude=""44.06969"" Longitude=""-79.62351""><Acceleration><Direction /><RawValue>23</RawValue><ConvertedValue>2.2563000000000004</ConvertedValue><TotalDistance>1853.2400832</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:06:07.000,816807
28287,932760925,1088217018,,GPS,TimeExpired1,4792,,2019-01-10 02:07:00.760,44.057579040527294,-79.6140975952148,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4792"" TripState=""N/A"" VIN="""" Latitude=""44.05758"" Longitude=""-79.6141""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>148</Course><GPSMessageNumber /><Speed>92.279400604248039</Speed><CollectionTimestamp>2019-01-10T02:07:04</CollectionTimestamp><TotalDistance>1854.7801782470344</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:07:04.000,816807
28288,932761169,1088217018,,Acceleration,QuickAcceleration,2205,,2019-01-10 02:07:27.683,44.052394866943395,-79.6095962524414,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2205"" TripState=""N/A"" VIN="""" Latitude=""44.05239"" Longitude=""-79.6096""><Acceleration><Direction /><RawValue>69</RawValue><ConvertedValue>6.7688999999999995</ConvertedValue><TotalDistance>1855.45476</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:07:30.000,816807
28307,932761481,1088217018,,GPS,TimeExpired1,4793,,2019-01-10 02:08:00.747,44.04472351074221,-79.60313415527341,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4793"" TripState=""N/A"" VIN="""" Latitude=""44.04472"" Longitude=""-79.60313""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>148.1</Course><GPSMessageNumber /><Speed>105.43570571899414</Speed><CollectionTimestamp>2019-01-10T02:08:04</CollectionTimestamp><TotalDistance>1856.4486533936431</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:08:04.000,816807
28309,932761489,1088217018,,Acceleration,QuickAcceleration,2206,,2019-01-10 02:08:01.510,44.044498443603494,-79.6029434204102,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2206"" TripState=""N/A"" VIN="""" Latitude=""44.0445"" Longitude=""-79.60294""><Acceleration><Direction /><RawValue>36</RawValue><ConvertedValue>3.5316</ConvertedValue><TotalDistance>1856.4779736</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:08:05.000,816807
28310,932761624,1088217018,,J1939,Current State,2207,On Route,2019-01-10 02:08:16.010,44.0416030883789,-79.6004257202148,"<JBus ReportType=""Current State"" DeviceSerial=""1088217018"" MsgNum=""2207"" TripState=""On Route"" VIN="""" Latitude=""44.0416"" Longitude=""-79.60043""><JBusData><Course>147.5</Course><SourceAddress>23</SourceAddress><TotalDistanceInMiles>221846</TotalDistanceInMiles><Speed>104.585</Speed><EngineSpeed>1472</EngineSpeed><EngineLoad>40</EngineLoad><TotalFuelUsed>137776</TotalFuelUsed><EngineOnTime>10503</EngineOnTime><IdleTime>8136</IdleTime><FuelLevPrimary>64</FuelLevPrimary><TotalEngineHours>188198</TotalEngineHours><PBrkState>0</PBrkState><IdleTimeSinceEngOn>8184</IdleTimeSinceEngOn></JBusData></JBus>",,0,2019-01-10 02:08:18.000,816807
28311,932761813,1088217018,,Acceleration,QuickAcceleration,2208,,2019-01-10 02:08:37.387,44.0366744995117,-79.5967102050781,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2208"" TripState=""N/A"" VIN="""" Latitude=""44.03667"" Longitude=""-79.59671""><Acceleration><Direction /><RawValue>27</RawValue><ConvertedValue>2.6487000000000003</ConvertedValue><TotalDistance>1857.477108</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:08:40.000,816807
28312,932762044,1088217018,,GPS,TimeExpired1,4794,,2019-01-10 02:09:00.760,44.0308685302734,-79.5949325561523,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4794"" TripState=""N/A"" VIN="""" Latitude=""44.03087"" Longitude=""-79.59493""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>169.2</Course><GPSMessageNumber /><Speed>94.688297218322759</Speed><CollectionTimestamp>2019-01-10T02:09:04</CollectionTimestamp><TotalDistance>1858.135721339657</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:09:04.000,816807
28313,932762106,1088217018,,Acceleration,QuickAcceleration,2209,,2019-01-10 02:09:06.557,44.0294609069824,-79.5945587158203,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2209"" TripState=""N/A"" VIN="""" Latitude=""44.02946"" Longitude=""-79.59456""><Acceleration><Direction /><RawValue>32</RawValue><ConvertedValue>3.1392</ConvertedValue><TotalDistance>1858.2936672</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:09:10.000,816807
28314,932762398,1088217018,,Acceleration,QuickAcceleration,2210,,2019-01-10 02:09:37.807,44.0219383239746,-79.59254455566409,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2210"" TripState=""N/A"" VIN="""" Latitude=""44.02194"" Longitude=""-79.59254""><Acceleration><Direction /><RawValue>23</RawValue><ConvertedValue>2.2563000000000004</ConvertedValue><TotalDistance>1859.1404016</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:09:40.000,816807
28294,932762416,1088217018,,Acceleration,QuickAcceleration,2211,,2019-01-10 02:09:39.620,44.0212059020996,-79.5923309326172,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2211"" TripState=""N/A"" VIN="""" Latitude=""44.02121"" Longitude=""-79.59233""><Acceleration><Direction /><RawValue>28</RawValue><ConvertedValue>2.7468000000000004</ConvertedValue><TotalDistance>1859.2233072000001</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:09:43.000,816807
28295,932762581,1088217018,,Acceleration,QuickAcceleration,2212,,2019-01-10 02:09:56.637,44.0171928405762,-79.5912170410156,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2212"" TripState=""N/A"" VIN="""" Latitude=""44.01719"" Longitude=""-79.59122""><Acceleration><Direction /><RawValue>23</RawValue><ConvertedValue>2.2563000000000004</ConvertedValue><TotalDistance>1859.6756304</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:09:59.000,816807
28296,932762605,1088217018,,GPS,TimeExpired1,4795,,2019-01-10 02:10:00.323,44.016021728515604,-79.5908660888672,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4795"" TripState=""N/A"" VIN="""" Latitude=""44.01602"" Longitude=""-79.59087""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>167.8</Course><GPSMessageNumber /><Speed>93.205902606964116</Speed><CollectionTimestamp>2019-01-10T02:10:04</CollectionTimestamp><TotalDistance>1859.808463686129</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:10:04.000,816807
28297,932762771,1088217018,,Acceleration,QuickAcceleration,2213,,2019-01-10 02:10:18.463,44.0123100280762,-79.5896911621094,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2213"" TripState=""N/A"" VIN="""" Latitude=""44.01231"" Longitude=""-79.58969""><Acceleration><Direction /><RawValue>29</RawValue><ConvertedValue>2.8449</ConvertedValue><TotalDistance>1860.2288424000003</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:10:20.000,816807
28299,932762777,1088217018,,Acceleration,QuickAcceleration,2214,,2019-01-10 02:10:19.120,44.0118255615234,-79.5895309448242,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2214"" TripState=""N/A"" VIN="""" Latitude=""44.01183"" Longitude=""-79.58953""><Acceleration><Direction /><RawValue>26</RawValue><ConvertedValue>2.5506</ConvertedValue><TotalDistance>1860.2834016</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:10:22.000,816807
28301,932762980,1088217018,,Acceleration,QuickAcceleration,2215,,2019-01-10 02:10:40.183,44.007232666015604,-79.5879898071289,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2215"" TripState=""N/A"" VIN="""" Latitude=""44.00723"" Longitude=""-79.58799""><Acceleration><Direction /><RawValue>23</RawValue><ConvertedValue>2.2563000000000004</ConvertedValue><TotalDistance>1860.8058288</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:10:42.000,816807
28302,932762999,1088217018,,Acceleration,QuickAcceleration,2216,,2019-01-10 02:10:41.760,44.0065727233887,-79.587776184082,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2216"" TripState=""N/A"" VIN="""" Latitude=""44.00657"" Longitude=""-79.58778""><Acceleration><Direction /><RawValue>23</RawValue><ConvertedValue>2.2563000000000004</ConvertedValue><TotalDistance>1860.8802000000003</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:10:45.000,816807
28303,932763020,1088217018,,Acceleration,QuickAcceleration,2217,,2019-01-10 02:10:44.463,44.0058670043945,-79.5875473022461,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2217"" TripState=""N/A"" VIN="""" Latitude=""44.00587"" Longitude=""-79.58755""><Acceleration><Direction /><RawValue>24</RawValue><ConvertedValue>2.3544</ConvertedValue><TotalDistance>1860.9606672</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:10:48.000,816807
28304,932763052,1088217018,,Acceleration,QuickAcceleration,2218,,2019-01-10 02:10:47.650,44.005374908447294,-79.5873794555664,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2218"" TripState=""N/A"" VIN="""" Latitude=""44.00537"" Longitude=""-79.58738""><Acceleration><Direction /><RawValue>23</RawValue><ConvertedValue>2.2563000000000004</ConvertedValue><TotalDistance>1861.0167504</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:10:50.000,816807
28305,932763196,1088217018,,GPS,TimeExpired1,4796,,2019-01-10 02:11:01.213,44.001800537109396,-79.5861892700195,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4796"" TripState=""N/A"" VIN="""" Latitude=""44.0018"" Longitude=""-79.58619""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>166.4</Course><GPSMessageNumber /><Speed>105.25040409088135</Speed><CollectionTimestamp>2019-01-10T02:11:04</CollectionTimestamp><TotalDistance>1861.4232940344546</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:11:04.000,816807
28306,932763766,1088217018,,GPS,TimeExpired1,4797,,2019-01-10 02:12:01.137,43.9863204956055,-79.581916809082,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4797"" TripState=""N/A"" VIN="""" Latitude=""43.98632"" Longitude=""-79.58192""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>170</Course><GPSMessageNumber /><Speed>105.25040409088135</Speed><CollectionTimestamp>2019-01-10T02:12:04</CollectionTimestamp><TotalDistance>1863.1670547786544</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:12:04.000,816807
28330,932764322,1088217018,,GPS,TimeExpired1,4798,,2019-01-10 02:13:01.120,43.9707565307617,-79.5782012939453,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4798"" TripState=""N/A"" VIN="""" Latitude=""43.97076"" Longitude=""-79.5782""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>169.9</Course><GPSMessageNumber /><Speed>99.135499465942388</Speed><CollectionTimestamp>2019-01-10T02:13:04</CollectionTimestamp><TotalDistance>1864.9099011228832</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:13:04.000,816807
28331,932764466,1088217018,,J1939,Current State,2219,On Route,2019-01-10 02:13:16.807,43.9671859741211,-79.5773544311523,"<JBus ReportType=""Current State"" DeviceSerial=""1088217018"" MsgNum=""2219"" TripState=""On Route"" VIN="""" Latitude=""43.96719"" Longitude=""-79.57735""><JBusData><Course>170.4</Course><SourceAddress>23</SourceAddress><TotalDistanceInMiles>221851</TotalDistanceInMiles><Speed>94.931</Speed><EngineSpeed>1337</EngineSpeed><EngineLoad>52</EngineLoad><TotalFuelUsed>137779</TotalFuelUsed><EngineOnTime>10804</EngineOnTime><IdleTime>8136</IdleTime><FuelLevPrimary>64</FuelLevPrimary><TotalEngineHours>188499</TotalEngineHours><PBrkState>0</PBrkState><IdleTimeSinceEngOn>8184</IdleTimeSinceEngOn></JBusData></JBus>",,0,2019-01-10 02:13:19.000,816807
28332,932764896,1088217018,,GPS,TimeExpired1,4799,,2019-01-10 02:14:01.573,43.9561080932617,-79.57470703125,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4799"" TripState=""N/A"" VIN="""" Latitude=""43.95611"" Longitude=""-79.57471""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>170.2</Course><GPSMessageNumber /><Speed>104.69449920654297</Speed><CollectionTimestamp>2019-01-10T02:14:04</CollectionTimestamp><TotalDistance>1866.5524682703212</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:14:04.000,816807
28333,932765483,1088217018,,GPS,TimeExpired1,4800,,2019-01-10 02:15:01.340,43.940834045410206,-79.5710754394531,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4800"" TripState=""N/A"" VIN="""" Latitude=""43.94083"" Longitude=""-79.57108""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>169.7</Course><GPSMessageNumber /><Speed>99.506102722167967</Speed><CollectionTimestamp>2019-01-10T02:15:04</CollectionTimestamp><TotalDistance>1868.263310615574</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:15:04.000,816807
28334,932766047,1088217018,,GPS,TimeExpired1,4801,,2019-01-10 02:16:01.027,43.9257392883301,-79.5675964355469,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4801"" TripState=""N/A"" VIN="""" Latitude=""43.92574"" Longitude=""-79.5676""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>170.3</Course><GPSMessageNumber /><Speed>99.135499465942388</Speed><CollectionTimestamp>2019-01-10T02:16:04</CollectionTimestamp><TotalDistance>1869.9537313614806</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:16:04.000,816807
28315,932766630,1088217018,,GPS,TimeExpired1,4802,,2019-01-10 02:17:01.027,43.9114189147949,-79.5640640258789,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4802"" TripState=""N/A"" VIN="""" Latitude=""43.91142"" Longitude=""-79.56406""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>170.8</Course><GPSMessageNumber /><Speed>100.06200146865845</Speed><CollectionTimestamp>2019-01-10T02:17:04</CollectionTimestamp><TotalDistance>1871.5627705099914</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:17:04.000,816807
28316,932766691,1088217018,,Acceleration,QuickAcceleration,2220,,2019-01-10 02:17:07.307,43.909938812255895,-79.5637283325195,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2220"" TripState=""N/A"" VIN="""" Latitude=""43.90994"" Longitude=""-79.56373""><Acceleration><Direction /><RawValue>26</RawValue><ConvertedValue>2.5506</ConvertedValue><TotalDistance>1871.7289464</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:17:10.000,816807
28318,932766845,1088217018,,Acceleration,QuickAcceleration,2221,,2019-01-10 02:17:24.293,43.905696868896506,-79.56268310546879,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2221"" TripState=""N/A"" VIN="""" Latitude=""43.9057"" Longitude=""-79.56268""><Acceleration><Direction /><RawValue>24</RawValue><ConvertedValue>2.3544</ConvertedValue><TotalDistance>1872.2053488000001</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:17:27.000,816807
28298,932767192,1088217018,,GPS,TimeExpired1,4803,,2019-01-10 02:18:00.713,43.896240234375,-79.5604248046875,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4803"" TripState=""N/A"" VIN="""" Latitude=""43.89624"" Longitude=""-79.56042""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>170</Course><GPSMessageNumber /><Speed>105.43570571899414</Speed><CollectionTimestamp>2019-01-10T02:18:04</CollectionTimestamp><TotalDistance>1873.2647736555273</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:18:04.000,816807
28320,932767342,1088217018,,J1939,Current State,2222,On Route,2019-01-10 02:18:16.260,43.8923873901367,-79.55950927734379,"<JBus ReportType=""Current State"" DeviceSerial=""1088217018"" MsgNum=""2222"" TripState=""On Route"" VIN="""" Latitude=""43.89239"" Longitude=""-79.55951""><JBusData><Course>170.1</Course><SourceAddress>23</SourceAddress><TotalDistanceInMiles>221856</TotalDistanceInMiles><Speed>90.104</Speed><EngineSpeed>1271</EngineSpeed><EngineLoad>1</EngineLoad><TotalFuelUsed>137781</TotalFuelUsed><EngineOnTime>11104</EngineOnTime><IdleTime>8136</IdleTime><FuelLevPrimary>63</FuelLevPrimary><TotalEngineHours>188799</TotalEngineHours><PBrkState>0</PBrkState><IdleTimeSinceEngOn>8184</IdleTimeSinceEngOn></JBusData></JBus>",,0,2019-01-10 02:18:19.000,816807
28321,932767776,1088217018,,GPS,TimeExpired1,4804,,2019-01-10 02:19:00.730,43.8811721801758,-79.5568466186523,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4804"" TripState=""N/A"" VIN="""" Latitude=""43.88117"" Longitude=""-79.55685""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>170.4</Course><GPSMessageNumber /><Speed>103.02679682922363</Speed><CollectionTimestamp>2019-01-10T02:19:04</CollectionTimestamp><TotalDistance>1874.9524512015216</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:19:04.000,816807
28323,932768365,1088217018,,GPS,TimeExpired1,4805,,2019-01-10 02:20:01.463,43.8665618896484,-79.5533828735352,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4805"" TripState=""N/A"" VIN="""" Latitude=""43.86656"" Longitude=""-79.55338""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>169.9</Course><GPSMessageNumber /><Speed>97.282501598358152</Speed><CollectionTimestamp>2019-01-10T02:20:04</CollectionTimestamp><TotalDistance>1876.5934943490081</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:20:04.000,816807
28324,932768969,1088217018,,GPS,TimeExpired1,4806,,2019-01-10 02:21:01.107,43.852294921875,-79.5500793457031,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4806"" TripState=""N/A"" VIN="""" Latitude=""43.85229"" Longitude=""-79.55008""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>170</Course><GPSMessageNumber /><Speed>102.47089808273316</Speed><CollectionTimestamp>2019-01-10T02:21:04</CollectionTimestamp><TotalDistance>1878.1949134977629</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:21:04.000,816807
28325,932769415,1088217018,,Acceleration,QuickAcceleration,2223,,2019-01-10 02:21:45.527,43.8419723510742,-79.5478286743164,"<AccelerationAlarm ReportType=""QuickAcceleration"" DeviceSerial=""1088217018"" MsgNum=""2223"" TripState=""N/A"" VIN="""" Latitude=""43.84197"" Longitude=""-79.54783""><Acceleration><Direction /><RawValue>23</RawValue><ConvertedValue>2.2563000000000004</ConvertedValue><TotalDistance>1879.3507752</TotalDistance></Acceleration></AccelerationAlarm>",,0,2019-01-10 02:21:48.000,816807
28326,932769565,1088217018,,GPS,TimeExpired1,4807,,2019-01-10 02:22:01.107,43.8380317687988,-79.54747009277341,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4807"" TripState=""N/A"" VIN="""" Latitude=""43.83803"" Longitude=""-79.54747""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>175.9</Course><GPSMessageNumber /><Speed>99.876699840545655</Speed><CollectionTimestamp>2019-01-10T02:22:04</CollectionTimestamp><TotalDistance>1879.7874934468002</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:22:04.000,816807
28327,932770189,1088217018,,GPS,TimeExpired1,4808,,2019-01-10 02:23:01.107,43.8230476379395,-79.5460891723633,"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088217018"" MsgNum=""4808"" TripState=""N/A"" VIN="""" Latitude=""43.82305"" Longitude=""-79.54609""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>176.1</Course><GPSMessageNumber /><Speed>90.241101108551021</Speed><CollectionTimestamp>2019-01-10T02:23:04</CollectionTimestamp><TotalDistance>1881.4495677936138</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-10 02:23:04.000,816807
